#,Player,Pos,Team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,AVG,TTL
169,AUSTIN EKELER,RB,WAS,6.2,8.5,11.7,-,9.7,6.8,2,5.8,14.3,17.1,9.6,2.4,-,BYE,-,-,-,,8.6,94.1
170,EVAN MCPHERSON,K,CIN,6,16,9,13,4,5,3,5,12,4,9,BYE,8,-,-,-,-,,7.8,94.0
171,JALEN TOLBERT,WR,DAL,1.2,8.2,10.2,2.4,14.7,4.3,BYE,4.4,7.9,1.4,2.1,8.2,4.1,0,7.1,8,9,,5.8,93.2
172,ARIZONA CARDINALS,DST,ARI,9,11,5,-2,9,1,8,3,12,12,BYE,11,7,-1,5,-1,4,,5.8,93.0
173,JOE FLACCO,QB,CLE,-,-,-,15,26.6,14.7,-,0,4.1,13.9,-,-,-,-,-,-,17.3,,13.1,91.5
174,DEANDRE HOPKINS,WR,BAL,0.8,0.9,13.3,3.1,-,5.4,-0.2,2.9,20.6,5.6,2.9,9.5,9,9.2,3.6,3.7,0.7,,5.7,91.0
175,MAC JONES,QB,SF,-,-,-1.1,-,-,0.2,-,-,BYE,7.2,5.2,-,20,7.1,20.7,13.9,17.2,,10.0,90.4
176,MICHAEL PITTMAN,WR,IND,3.1,2.1,3.6,11.3,9.7,9.5,6.3,1.6,1.4,-,4.6,9.6,4.2,BYE,3.8,1.9,16.9,,6.0,89.6
177,ROME ODUNZE,WR,CHI,1.1,3.3,17.4,1,4,4,BYE,5.4,10.4,2.3,6.5,3.9,2.5,16.2,3.9,5.7,1.5,,5.6,89.1
178,NATHANIEL DELL,WR,HOU,5.9,1.3,6.2,-,3.3,11.7,0,9.5,12.6,3.3,5.8,7.2,2.3,BYE,4.1,15.8,-,,6.4,89.0
179,PAT FREIERMUTH,TE,PIT,2.7,3.9,3.3,11.7,6.2,1.6,5.1,1.9,BYE,7.7,1.4,5.9,12.8,10.8,8.2,1.6,4,,5.6,88.8
180,SAN FRANCISCO 49ERS,DST,SF,6,8,3,22,11,7,5,6,BYE,3,7,-2,-4,13,4,-1,0,,5.5,88.0
180,NEW YORK GIANTS,DST,NYG,5,5,13,2,18,7,4,6,0,4,BYE,1,0,7,1,2,13,,5.5,88.0
182,CHRIS GODWIN,WR,TB,14.3,17.7,11.3,6.9,6.6,24.5,6.5,-,-,-,BYE,-,-,-,-,-,-,,12.5,87.8
183,ADAM THIELEN,WR,CAR,4.9,2,10,-,-,-,-,-,-,-,BYE,5.7,15.9,10.2,5.1,10.3,23,,9.7,87.1
184,WASHINGTON COMMANDERS,DST,WAS,-3,4,1,7,13,3,16,6,4,6,2,4,7,BYE,6,7,4,,5.4,87.0
184,INDIANAPOLIS COLTS,DST,IND,5,3,11,8,0,3,10,4,16,6,3,3,6,BYE,7,6,-4,,5.4,87.0
184,BRANDON MCMANUS,K,GB,-,-,-,-,-,-,7,12,6,BYE,2,10,13,7,12,13,5,,8.7,87.0
187,KINGSTON DAVIS,RB,BUF,2.7,2.8,8.3,1.1,0.4,15.2,10.7,2.9,15,0.6,1.1,BYE,12.7,0,8.9,2.9,1.3,,5.4,86.6
188,JAYLEN WADDLE,WR,MIA,11.2,4.5,2.6,3.6,4.6,BYE,1.1,4.5,5.6,5.6,3.7,20.4,7.3,11.9,0,-,0,,5.8,86.6
189,TYLER ALLGEIER,RB,ATL,2.1,6.5,3.2,8,2.5,18.8,4.5,3.3,7.8,5.9,-0.1,BYE,2.2,12.3,4.3,3.1,1.9,,5.4,86.3
190,ROMEO DOUBS,WR,GB,5,6.2,1.8,3.9,-,16.9,9.4,7.2,2.8,BYE,1.7,5.4,-,-,16,2,7.8,,6.6,86.1
191,WANDALE ROBINSON,WR,NYG,5.8,7.8,6.1,7.1,10,5,2.3,3,1,5.1,BYE,4.7,0.6,3.8,3.8,6.2,13.1,,5.3,85.4
192,DEMARCUS ROBINSON,WR,SF,4.2,5,3.2,3.7,8.8,-,0.9,15.5,21.4,2.3,1.9,7.5,10.9,0,0,0,0,,5.3,85.3
193,TRAVIS ETIENNE,RB,JAC,9.9,11.8,8.5,6,6,-0.1,-,-,3,4.3,3.3,BYE,5.8,7,8.5,3.7,7.5,,6.1,85.2
193,AMEER ABDULLAH,RB,SF,0,0.2,1.3,0,11.1,1.8,0,1.1,2.6,-,7.7,12.5,5.3,-0.2,12.6,14.5,14.7,,5.3,85.2
195,JUSTICE HILL,RB,BAL,5.5,3.2,5.4,15.6,2.5,0.4,10.8,1.9,5.8,-0.2,4.1,12.2,2.1,BYE,12.8,3,-,,5.7,85.1
196,CALVIN AUSTIN,WR,PIT,0.7,0.6,15.5,1.7,0.6,3.6,3.6,17.4,BYE,2,-0.1,13.8,8.9,0.4,6.5,6.5,3.1,,5.3,84.8
197,DAVID NJOKU,TE,CLE,4.4,-,-,-,1.4,3.1,13.6,12.1,2.9,BYE,10.1,2.9,17.2,10.2,-,6.6,-,,7.7,84.5
198,JALEN MCMILLAN,WR,TB,9.2,2.1,0.6,-,-,0,2.6,5.2,-,-,BYE,1.1,2.5,17.9,13.5,11.7,18,,7.0,84.4
199,JAYLEN WARREN,RB,PIT,2,6.1,0.1,-,-,1.8,5.9,5.9,BYE,7.5,6.8,12.4,6.4,7.2,1.5,9.2,11.2,,6.0,84.0
200,TYJAE SPEARS,RB,TEN,3.2,3.1,6.1,9.9,BYE,2.7,-,-,-,5.1,0.8,-,0.3,2.3,21.2,18.6,10.3,,7.0,83.6
201,KYLE PITTS,TE,ATL,8.6,2,5.9,0,8.8,7,6.5,21.1,1.1,5.5,0.9,BYE,0,1.4,2.8,0.7,10.4,,5.2,82.7
201,ANDREI IOSIVAS,WR,CIN,2.6,12.7,11.2,2.9,3.9,3.6,0,0,7,2.9,4.6,BYE,9.5,4.1,0.5,11.3,5.9,,5.2,82.7
203,CLEVELAND BROWNS,DST,CLE,2,10,6,11,6,10,3,3,6,BYE,1,7,3,3,0,6,5,,5.1,82.0
203,NEW YORK JETS,DST,NYJ,2,11,16,6,9,2,-3,2,14,0,3,BYE,16,-1,6,3,-4,,5.1,82.0
205,CADE OTTON,TE,TB,0.5,-0.4,2.7,5.2,4.4,7.5,10,20.1,13.7,3.5,BYE,3,2,7,2.4,-,-,,5.8,81.6
206,AIDAN OCONNELL,QB,LV,-,-,7.3,-,2.8,12.1,2.1,-,-,BYE,-,-,19.6,7.8,-,11.5,17.6,,10.1,80.6
207,TAYSOM HILL,TE,NO,3.6,1.9,-,14.4,-,-,-,4.2,12,5,34.5,BYE,4.7,-,-,-,-,,10.0,80.3
208,DUSTIN HOPKINS,K,CLE,7,13,1,6,9,12,0,12,4,BYE,0,4,7,2,-,0,3,,5.3,80.0
208,MIAMI DOLPHINS,DST,MIA,6,0,7,2,6,BYE,3,0,2,9,6,12,-1,3,7,6,12,,5.0,80.0
210,TRE TUCKER,WR,LV,2.2,1.3,15.6,10.4,2.6,0,4.7,3.3,0.5,BYE,3.5,8.2,12.9,0.7,1.8,3.3,8.9,,5.0,79.9
211,DESHAUN WATSON,QB,CLE,12.7,15.4,16.4,13.2,8.4,8.4,5.1,-,-,BYE,-,-,-,-,-,-,-,,11.4,79.7
212,HUNTER HENRY,TE,NE,1.8,10.9,0.9,1.2,3.2,10.1,9.2,4.5,5.6,1.4,6.3,4.4,7.5,BYE,2.5,9.9,0,,5.0,79.4
213,ISAAC GUERENDO,RB,SF,0,0,1.9,-2,2.2,9.9,0.7,16.2,BYE,0,0,0,7.6,24.8,7.5,-,9.9,,5.2,78.7
214,AMARI COOPER,WR,FA,1.6,1.1,20.6,3.5,6,4.2,12.6,0.3,-,-,5.5,-,1.2,9.5,0,1,11.6,,5.6,78.7
215,KEON COLEMAN,WR,BUF,5.1,0,8.4,5.1,10.9,2.6,12.5,13,4.1,-,-,BYE,-,-,6.4,1.7,8.7,,6.5,78.5
216,DEMARIO DOUGLAS,WR,NE,1.2,0,7.8,1.3,5.9,15.2,1.4,1.2,3.5,5,5.9,6.3,2,BYE,7.1,3.9,10.6,,4.9,78.3
217,ISAIAH LIKELY,TE,BAL,17.1,2.6,0.4,2.6,13.3,2.7,1.7,4.7,0,-,5.5,0,9.8,BYE,1.7,8.9,6.9,,5.2,77.9
218,MICHAEL WILSON,WR,ARI,6.5,3.1,6.4,1.8,7.8,8.1,1.5,9.1,0,2.4,BYE,5.4,5.5,11.7,0.9,4.4,2.9,,4.8,77.5
219,DREW LOCK,QB,SEA,-,-,-,-,-,-,1.5,-,-,BYE,-,0.1,15.8,16,-,8.5,34.4,,12.7,76.3
219,CHRISTIAN WATSON,WR,GB,7.3,0,6.7,0,-,12.8,0.5,3.9,5.7,BYE,15,0.4,6.7,9.4,5.6,2.3,-,,5.5,76.3
221,ALLEN LAZARD,WR,NYJ,20.9,1.1,10.8,5.8,9.4,17.4,5.8,-,-,-,-,BYE,-,1.8,0,2,0.9,,6.9,75.9
222,STEFON DIGGS,WR,NE,15.9,3.7,9.9,13.5,8.2,13.7,2.3,7.7,-,-,-,-,-,BYE,-,-,-,,9.4,74.9
223,ANTONIO GIBSON,RB,NE,1.8,10.3,3.7,7.9,5.6,4.3,1.3,0.7,1.1,2.6,2,4.5,12.2,BYE,6.4,3.6,6.3,,4.6,74.3
224,DEVIN SINGLETARY,RB,NYG,5.2,13.5,14.8,3.8,-,0,2.1,2.3,3.3,4.5,BYE,7,2.3,0.8,10.1,1.2,3,,4.9,73.9
225,NOAH GRAY,TE,KC,3.7,0,1.3,4,2.9,BYE,6.6,2.3,0,1.8,14.3,18.6,5.8,2.6,8.1,1,0.6,,4.6,73.6
226,MARVIN MIMS,WR,DEN,0,1,0.9,0,2.4,0,1.8,0.8,0.4,3,11.3,4.2,16.9,BYE,2,6.5,22.2,,4.6,73.4
227,COLE KMET,TE,CHI,0.4,2.7,15.7,3.4,5.7,19,BYE,3.4,0,1.3,4.2,6.4,2.6,0,1.4,6.9,0,,4.6,73.1
228,XAVIER LEGETTE,WR,CAR,3.5,0,4.2,13.6,0.8,8.3,0.9,9.4,9.9,4,BYE,5.6,5.3,3.9,0.9,-,2.8,,4.9,73.1
229,TY JOHNSON,RB,BUF,0.7,3.2,10.6,6.3,1.5,3.4,6.4,0,2.3,3.2,1.8,BYE,3.7,11.5,12.3,3,2.5,,4.5,72.4
230,CAM AKERS,RB,NO,-,1.5,8.9,5.3,10.7,-0.1,0,-,5.3,4.7,9.6,2.5,2.2,3.7,8.4,0.3,9.3,,4.8,72.3
231,EMANUEL WILSON,RB,GB,4.8,0.9,14.5,2.7,1.5,7.3,1.1,0.3,8.9,BYE,1.7,4.1,2,0.7,0.9,11.6,8.9,,4.5,71.9
231,RAY RAY MCCLOUD,WR,ATL,5.2,4.5,3.7,5.2,6.6,1.3,0.9,2.6,9.5,3.6,4.6,BYE,9.3,8.1,1.4,2.7,2.7,,4.5,71.9
233,LAS VEGAS RAIDERS,DST,LV,1,4,-2,9,2,2,4,3,5,BYE,1,0,6,9,9,6,12,,4.4,71.0
233,DARIUS SLAYTON,WR,NYG,2.6,3.3,0.7,5.6,18.2,5.7,1.1,10.8,6,-,BYE,0,0.8,2.7,1.6,2.7,9.2,,4.7,71.0
235,JALEN NAILOR,WR,MIN,8.1,11.4,9.4,1.1,0,BYE,7.6,1.6,6.7,0.4,0,6.5,1.8,0,0.5,0.5,14.1,,4.4,69.7
236,MIKE GESICKI,TE,CIN,1.8,9.1,4.7,-0.9,3.1,0,0.2,5.3,22,3,0,BYE,5.3,2.4,3.7,1.4,8.6,,4.4,69.7
237,TYLER LOCKETT,WR,TEN,7.7,1.5,4.6,6.1,7.5,12.5,4.5,0.9,12.3,-,1.9,2,1.6,0,2.2,1.9,2,,4.3,69.2
238,JOSH PALMER,WR,BUF,1.5,1.9,-,3.6,-,3.8,6.3,7.2,12.3,3.6,2.3,3.8,3.1,7.8,1,6.1,4.1,,4.6,68.4
239,JALEEL MCLAUGHLIN,RB,DEN,0.8,0.6,7.4,4.6,8.5,2.5,3.5,11.6,2,1.2,1.9,4.4,8.4,BYE,3.4,-,7.6,,4.6,68.4
240,FOSTER MOREAU,TE,NO,10.3,0,0.2,0,7.3,5.4,3.8,0,7.7,0,5,BYE,0.6,4,9.9,3.3,10.7,,4.3,68.2
241,JACKSONVILLE JAGUARS,DST,JAC,4,3,-2,4,5,3,9,2,10,11,-4,BYE,2,9,0,3,9,,4.3,68.0
241,TENNESSEE TITANS,DST,TEN,8,2,3,10,BYE,3,0,0,11,0,4,10,0,9,6,-1,3,,4.3,68.0
243,KAVONTAE TURPIN,WR,DAL,6,0.6,11.2,0,4.4,1,BYE,2.7,3.6,0,14.6,6.8,5.5,3.1,2.7,1.8,3.4,,4.2,67.4
244,DONTAYVION WICKS,WR,GB,0,8.6,0,19.8,2,0.9,10.8,1.1,0,BYE,0,2.5,3,4.9,1.4,7.3,4.3,,4.2,66.6
245,MACK HOLLINS,WR,NE,8.5,0,1.6,0.5,2.7,6.8,0,0,9,8.6,2.7,-,6.7,11.7,0.7,2.5,3.3,,4.1,65.3
246,ANDY DALTON,QB,CAR,0,-,24.6,16.7,4.7,16.9,2,-,-,-,BYE,-,-,-,-,-,-,,10.8,65.0
247,JUWAN JOHNSON,TE,NO,8.6,0,0,1.3,3.1,4.8,1.8,4.8,4.1,2.2,9,BYE,3.6,11,1.2,2.7,6.6,,4.1,64.8
248,BRAELON ALLEN,RB,NYJ,1.7,17.6,6.8,4.6,2.8,0.8,0.6,9.2,0.9,3.4,0.6,BYE,2.7,8.1,0.5,1,2.6,,4.0,63.9
249,TYLER CONKLIN,TE,LAC,0.6,1,9.3,1.7,5.5,1,6.7,10.2,-0.3,0.8,0.7,-,3.2,3.3,-,5.9,13.7,,4.2,63.3
250,DALTON SCHULTZ,TE,HOU,1.6,2.1,1.1,3.4,3.4,2.7,2.8,5.2,2.1,6.6,3.3,2,12.1,BYE,1.3,10.5,2.1,,3.9,62.3
250,OLAMIDE ZACCHEAUS,WR,CHI,1.5,1.4,0,8.5,1,2.7,2.5,0,4.8,-1.2,1,0.8,1.4,-,3.6,19,15.3,,3.9,62.3
252,MARQUEZ VALDES-SCANTLING,WR,SEA,1.9,0,0.7,0,0,0,-,-,0.5,22.9,14.7,-,9.6,5.1,6.8,-,0,,4.8,62.2
253,NEW ENGLAND PATRIOTS,DST,NE,11,3,2,5,10,0,-1,1,4,16,-1,9,4,BYE,-1,4,-4,,3.9,62.0
253,ANDERS CARLSON,K,FA,-,-,-,-,-,-,8,16,-,-,11,-,1,16,7,3,-,,8.9,62.0
255,CHIGOZIEM OKONKWO,TE,TEN,7.5,1.6,1.5,0.5,BYE,0.6,5,-0.6,3.8,1.4,1.9,13,2.7,0.8,5.9,10.1,5.9,,3.9,61.6
256,KAYSHON BOUTTE,WR,NE,-,-,0.2,1.1,3.4,11.9,3.3,4.6,1.8,4.7,3.3,0.6,6.1,BYE,1.9,15.5,2.8,,4.4,61.2
257,GUS EDWARDS,RB,FA,2.8,5.9,0.9,1.9,-,-,-,-,-,5.5,2.7,7.1,3.3,9.6,2.3,19.1,-,,5.6,61.1
258,AUSTIN HOOPER,TE,NE,3.1,0.5,1.9,7.3,0.9,-1.5,3.2,1.5,0.8,6.4,3.5,11.9,10.2,BYE,3.8,5.5,1.9,,3.8,60.9
259,GREG JOSEPH,K,SF,-,-,3,19,11,1,3,14,BYE,-,-,-,-,-,9,-,-,,8.6,60.0
260,RASHID SHAHEED,WR,NO,13.3,16.9,0,7.7,14.6,7.3,-,-,-,-,-,BYE,-,-,-,-,-,,10.0,59.8
261,ROSCHON JOHNSON,RB,CHI,-,-,6.2,8.6,14.5,3.3,BYE,6.6,2.1,0.1,10.1,7.2,0,-,-,0.3,0.5,,5.0,59.5
262,BRAYDEN NARVESON,K,FA,11,12,13,3,7,11,-,-,-,-,-,-,-,-,-,2,-,,8.4,59.0
263,ZACK MOSS,RB,FA,12.1,4.7,15.7,13.8,5.2,-0.5,4,3.9,-,-,0,-,-,-,-,-,-,,6.5,58.9
264,NICK CHUBB,RB,HOU,-,-,-,-,-,-,9.2,5.2,3.5,-,5,18,10.5,4.8,2.1,-,-,,7.3,58.3
265,SEAN TUCKER,RB,TB,0,0,0.4,1.7,0,31.2,3.8,1.5,1.7,0,BYE,7,0,4.7,1.7,0,4.4,,3.6,58.1
266,TIM PATRICK,WR,DET,-,1.2,0.8,5.2,BYE,6.8,2.5,0,1.2,0,2.6,5.5,4.8,16.3,9,0,2,,3.9,57.9
267,SPENCER RATTLER,QB,NO,-,-,-,-,-,14.4,6.3,6.2,-,-,-,BYE,-,-,9.4,5.9,15.3,,9.6,57.6
268,PARKER WASHINGTON,WR,JAC,0.3,0,1.8,0,0,0,6,4.6,4.1,0,1,BYE,18.3,1.5,5.4,5.4,9.1,,3.6,57.5
269,DALTON KINCAID,TE,BUF,1.1,3.3,10.1,4.7,3.4,5.1,5.2,9.1,3.2,2.4,-,BYE,-,-,5.3,1.5,2.4,,4.4,56.8
270,ELIJAH MOORE,WR,BUF,0.9,4.4,1.7,1.1,1.1,0.3,4.1,8.5,2.8,-,12.6,2.1,11.2,3.4,-0.1,2.1,0.1,,3.5,56.3
271,DALLAS GOEDERT,TE,PHI,3.1,3.8,17,6.2,BYE,0,-,-,-,8.5,6.1,1.9,9.5,-,-,-,-,,6.2,56.1
272,DIONTAE JOHNSON,WR,CLE,1.9,1.5,18.2,14.3,2.9,13.8,1.7,-,0,0.6,0,0,-,-,-,-,-,,5.0,54.9
273,JEREMY MCNICHOLS,RB,WAS,0,0,0.1,19.4,10.4,0.9,4.2,-0.1,2,6.7,0.6,2.2,3.2,BYE,0.4,3.8,1,,3.4,54.8
274,DEVAUGHN VELE,WR,DEN,3.9,-,-,-,-,7.8,2,2.8,1.1,9.9,6.6,8,1.6,BYE,0,8.1,2.7,,4.5,54.5
275,JALEN COKER,WR,CAR,-,-,-,0,6.8,3,1,13.8,3.6,4.1,BYE,-,-,-,17,0.8,3.5,,5.4,53.6
276,CHATARIUS ATWELL,WR,LAR,0,4.8,9.3,8.2,6.5,BYE,5.1,1.8,1.6,0.6,2.1,3,3.9,4.5,0.6,1.2,0,,3.3,53.2
277,TYLER HUNTLEY,QB,FA,-,-,-,11.8,7.5,-,9.5,-,-,-,-,-,-,-,-,-,24.2,,13.2,53.0
278,SAMAJE PERINE,RB,CIN,1,0.3,4,7.4,2.4,-,2.8,3,9.5,3.7,0.8,2.4,1.5,1.9,3.4,5,2.9,,3.3,52.0
279,RAHEEM MOSTERT,RB,LV,1.9,-,-,-,9.8,-,3,15,6.8,3.4,-0.2,0.2,3.4,-,2.1,4.6,1.9,,4.3,51.9
280,CEDRIC TILLMAN,WR,CLE,0.3,0.2,0.4,0,0,-0.5,10.1,21.9,13.5,BYE,4.7,0.8,-,-,-,-,-,,4.7,51.4
281,NOAH BROWN,WR,WAS,-,5.6,2.9,2.6,-,5.8,1.6,13.3,6,3.3,0.4,7.1,2.7,BYE,-,-,-,,4.7,51.3
282,MATTHEW WRIGHT,K,CAR,-,-,-,-,-,13,-,-,-,-,BYE,-,14,16,-,-,7,,12.5,50.0
283,WILL DISSLY,TE,LAC,1.3,2.9,1.9,2.4,BYE,2.6,8.1,4.1,0.9,3,14,4.7,0,1.9,-,-,2.1,,3.6,49.9
284,RICKY PEARSALL,WR,SF,-,-,-,-,-,-,2.1,7.7,BYE,13.3,0,0,0,0.5,1.6,3.7,20.7,,5.0,49.6
285,MALIK WILLIS,QB,GB,0,13,25.4,-,-,-,-,8.5,-,BYE,-,0,-,-,-,1.2,-,,8.0,48.1
286,STERLING SHEPARD,WR,TB,-,-,0,5.1,6.4,5.4,3.5,1.8,6.9,1,BYE,1.6,4.2,6.3,1.6,3.4,-,,3.6,47.2
287,JACOBY BRISSETT,QB,ARI,8,10.6,3.9,8,7.4,-,-,8.4,-,-,BYE,-,0,-,-,-,-0.1,,5.8,46.2
287,DAVID MOORE,WR,CAR,1.4,0,0,0,1.3,1.7,0,3.9,2,1.8,BYE,14.1,4,2.5,1.9,9.9,1.7,,2.9,46.2
289,JOHN PARKER ROMO,K,NE,-,-,-,-,-,-,-,-,-,13,6,13,14,BYE,-,-,-,,11.5,46.0
290,EZEKIEL ELLIOTT,RB,FA,10.9,3.2,1.2,2.4,1.7,1.7,-,9.8,-,0.2,2.4,0.6,0.4,0.6,4.1,6.1,0.2,,3.0,45.5
291,BRENTON STRANGE,TE,JAC,0,6.5,7.2,1.9,8.4,1.1,0,5.9,0,2.5,0.6,BYE,1.4,2.1,7.3,0.2,0,,2.8,45.1
292,ISIAH PACHECO,RB,KC,13.8,11.1,-,-,-,BYE,-,-,-,-,-,-,4.9,6.1,4.7,2.5,1.8,,6.4,44.9
293,CHRIS OLAVE,WR,NO,1.1,8.8,14.6,8.7,1,-1.5,-,10.7,1.3,-,-,BYE,-,-,-,-,-,,5.6,44.7
294,TJ HOCKENSON,TE,MIN,-,-,-,-,-,BYE,-,-,2.7,7.2,1.3,11.4,2.8,4.5,5.2,2.7,6.8,,5.0,44.6
295,KENNY GAINWELL,RB,PIT,1.2,0.6,1.2,0.9,-,2.3,6.7,1.9,1,3.9,4.9,8.2,0,3.3,6,1.3,0.9,,2.8,44.3
296,JAKE FERGUSON,TE,DAL,1.5,-,9.5,4.9,7,1.1,BYE,2.3,7.1,0.4,1.1,-,-,3.2,2.3,4,-0.2,,3.4,44.2
297,CHRISTIAN KIRK,WR,HOU,3,-0.1,7.9,12.1,8.8,3.9,2.4,5.9,-,-,-,-,-,BYE,-,-,-,,5.5,43.9
298,NOAH FANT,TE,CIN,1.1,1.4,6,2.6,2.4,6.3,6.5,2.2,-,-,-,BYE,2.6,1.8,1.5,5,4.3,,3.4,43.7
299,BRANDIN COOKS,WR,NO,10.5,1.6,1.6,1.6,-,-,-,-,-,-,-,BYE,7.6,6.3,3.4,4.8,5.2,,4.7,42.6
300,EVAN ENGRAM,TE,DEN,0.5,-,-,-,-,8.2,3.5,9.6,6.5,4,2.8,-,4.1,3.3,-,-,-,,4.7,42.5
301,JOSH OLIVER,TE,MIN,2.7,0,0,7,0,BYE,0.5,9,11.8,5.2,3.4,-,-,2.6,0,0,0,,3.0,42.2
302,CAROLINA PANTHERS,DST,CAR,-1,5,5,1,-3,-2,0,5,1,9,BYE,4,8,4,2,6,-2,,2.6,42.0
303,GREG ZUERLEIN,K,FA,1,6,6,10,5,8,1,4,-,-,-,-,-,-,-,-,-,,5.1,41.0
303,GRAHAM GANO,K,NYG,8,0,0,-,-,-,-,-,-,6,BYE,1,10,4,2,1,9,,4.1,41.0
305,TREY BENSON,RB,ARI,1.8,1.7,0.8,5,-,2.6,0,1,11.5,8.7,BYE,1.8,2,1.9,2.2,-,-,,3.2,41.0
306,RASHEE RICE,WR,KC,10.3,13.5,17.1,0,-,BYE,-,-,-,-,-,-,-,-,-,-,-,,10.2,40.9
307,JUSTIN WATSON,WR,HOU,2.5,2.2,1.3,2.7,0,-,0.8,3.3,4.3,0.6,2.6,1.5,6.6,0,0,0,12,,2.5,40.4
308,TYLER BOYD,WR,FA,1.8,2.6,3.3,3.1,-,1.9,4.3,1.4,0.3,0,3.4,5.5,3.7,0.7,3.9,2,1.4,,2.5,39.3
309,THEO JOHNSON,TE,NYG,1.8,0,1.3,0.6,4.8,3,0,3.5,11.1,3.7,BYE,3.9,5.4,-,-,-,-,,3.3,39.1
309,AJ BARNER,TE,SEA,0,0,1.3,8.7,1.3,1.3,0.5,3.4,2.7,BYE,1.5,1.9,7.4,1.3,0.5,7.3,0,,2.4,39.1
311,JORDAN AKINS,TE,FA,2.7,1,2.9,1,8.2,0,4.2,0,3.2,-,1.9,3.8,0,1.4,3,0.8,4.9,,2.4,39.0
312,EMARI DEMERCADO,RB,ARI,2.6,4.6,0.7,2.4,0,6.4,1.4,0,14,2.2,BYE,1.4,1.5,1.5,-,-,-,,3.0,38.7
313,KALIF RAYMOND,WR,DET,1.2,2.7,0,0.9,BYE,7.3,9.9,13.4,0,0,3,0,-,-,-,-,-,,3.5,38.4
314,TROY FRANKLIN,WR,DEN,-,0,1.1,-0.2,2,9.6,5,0.9,1.9,0.9,7.5,3.1,2.8,BYE,0.9,2.5,-0.1,,2.5,37.9
315,VAN JEFFERSON,WR,TEN,0.1,1.4,0,2.1,2.6,0,7.5,6.2,-,0,0,3.9,4.3,7,0,2.7,0,,2.4,37.8
316,BRANDON AIYUK,WR,SF,2.8,4.3,4.8,4.8,14.7,3.7,2.3,-,BYE,-,-,-,-,-,-,-,-,,5.3,37.4
317,TREY SERMON,RB,PIT,0,0.7,7.6,0.8,12.3,2.9,4.9,1.4,1.3,0.4,0.3,0,0,-,1.2,2.5,1,,2.3,37.3
318,DAWSON KNOX,TE,BUF,2.3,0,0.7,0,0,7.2,0.5,5,0.5,4,4,BYE,5.6,0.5,4.2,2.2,0.4,,2.3,37.1
319,JATAVION SANDERS,TE,CAR,0.4,0.8,0,1.6,1.3,4.9,6.1,0.7,8.7,6.8,BYE,4.9,-,0,0,0,0.5,,2.4,36.7
320,KENDRICK BOURNE,WR,NE,-,-,-,-,0.6,0.9,1.4,0,4.1,-,13,3,4.5,BYE,4.4,1.8,2.2,,3.3,35.9
321,GREG DORTCH,WR,ARI,5.1,1.1,3.5,3.8,0.7,1.6,6.5,0.9,0,-0.1,BYE,0.5,0.7,0.5,6.6,2.7,1.8,,2.2,35.9
322,NELSON AGHOLOR,WR,FA,0.6,1.3,5.6,1,0.4,2.5,2,9.6,2.9,6.6,0,0,0,-,2.6,-,-,,2.5,35.1
323,DYAMI BROWN,WR,JAC,0,1.7,1.6,0.4,11.7,1.1,2.3,0.6,2.4,-1.3,0.4,3.6,3.9,-,3,3.6,-,,2.3,35.0
324,GRANT CALCATERRA,TE,PHI,1.1,1.9,0,2.6,BYE,6.7,0.5,5.8,3,0,0,0,0,7.6,2.2,0,3.4,,2.2,34.8
324,COLBY PARKINSON,TE,LAR,4.7,1.2,2.1,3.3,5.2,BYE,3.2,1.7,0,0,7.9,1,1.3,1.1,2.1,0,0,,2.2,34.8
326,JUJU SMITH-SCHUSTER,WR,KC,0,0,7.7,0,13,BYE,0,-,-,-,0.8,0.6,1,3.1,6.7,0,1.8,,2.7,34.7
326,DARE OGUNBOWALE,RB,HOU,0.3,2.3,2.8,11.4,8.7,0.8,0.6,0.4,-0.1,1.1,1.1,0,0,BYE,3.5,0,1.8,,2.2,34.7
328,AUDRIC ESTIME,RB,DEN,1.4,-,-,-,-,1.3,0.9,0.4,3.5,5.3,2.5,1.5,1.2,BYE,1.8,10.8,3.7,,2.9,34.3
329,GABRIEL DAVIS,WR,FA,6.2,4.3,1.8,-0.2,1.8,16.5,1.3,0,-,1.9,0.3,-,-,-,-,-,-,,3.4,33.9
330,MIKE WILLIAMS,WR,FA,0,1.9,3.4,6.7,2.5,0,1.5,0,0.6,9.2,0,0,0,3.6,1.5,2.4,0,,2.0,33.3
331,MATT PRATER,K,FA,8,14,9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,,8.3,33.0
332,TYLER GOODSON,RB,IND,-,0.2,0,0,5.7,6.5,11.1,0,0,6.9,0,0,0,BYE,0.3,2.2,0,,2.2,32.9
333,CHRISTIAN MCCAFFREY,RB,SF,-,-,-,-,-,-,-,-,BYE,10.7,10.6,4.8,6.7,-,-,-,-,,8.2,32.8
333,ISAIAH DAVIS,RB,NYJ,-,-,0.6,-,0,0,1.2,0,0,1,0,BYE,9.2,12.7,2.6,1.2,4.3,,2.5,32.8
335,CADE YORK,K,FA,2,-,-,-,-,-,-,-,-,-,-,-,-,9,7,8,6,,6.4,32.0
335,LAQUVIONTE GONZALEZ,K,FA,-,-,-,-,-,-,-,-,-,11,5,-,6,-,-,4,6,,6.4,32.0
